sale_id,sale_price
43767,1489300.945
43768,1489300.945
43769,1489300.945
43770,1489300.945
43771,1489300.945
43772,1489300.945
43773,1489300.945
43774,1489300.945
43775,1489300.945
43776,1489300.945
43777,1489300.945
43778,1489300.945
43779,1489300.945
43780,1489300.945
43781,1489300.945
43782,1489300.945
43783,1489300.945
43784,1489300.945
43785,1489300.945
43786,1489300.945
43787,1489300.945
43788,1489300.945
43789,1489300.945
43790,1489300.945
43791,1489300.945
43792,1489300.945
43793,1489300.945
43794,1489300.945
43795,1489300.945
43796,1489300.945
43797,1489300.945
43798,1489300.945
43799,1489300.945
43800,1489300.945
43801,1489300.945
43802,1489300.945
43803,1489300.945
43804,1489300.945
43805,1489300.945
43806,1489300.945
43807,1489300.945
43808,1489300.945
43809,1489300.945
43810,1489300.945
43811,1489300.945
43812,1489300.945
43813,1489300.945
43814,1489300.945
43815,1489300.945
43816,1489300.945
43817,1489300.945
43818,1489300.945
43819,1489300.945
43820,1489300.945
43821,1489300.945
43822,1489300.945
43823,1489300.945
43824,1489300.945
43825,1489300.945
43826,1489300.945
43827,1489300.945
43828,1489300.945
43829,1489300.945
43830,1489300.945
43831,1489300.945
43832,1489300.945
43833,1489300.945
43834,1489300.945
43835,1489300.945
43836,1489300.945
43837,1489300.945
43838,1489300.945
43839,1489300.945
43840,1489300.945
43841,1489300.945
43842,1489300.945
43843,1489300.945
43844,1489300.945
43845,1489300.945
43846,1489300.945
43847,1489300.945
43848,1489300.945
43849,1489300.945
43850,1489300.945
43851,1489300.945
43852,1489300.945
43853,1489300.945
43854,1489300.945
43855,1489300.945
43856,1489300.945
43857,1489300.945
43858,1489300.945
43859,1489300.945
43860,1489300.945
43861,1489300.945
43862,1489300.945
43863,1489300.945
43864,1489300.945
43865,1489300.945
43866,1489300.945
43867,1489300.945
43868,1489300.945
43869,1489300.945
43870,1489300.945
43871,1489300.945
43872,1489300.945
43873,1489300.945
43874,1489300.945
43875,1489300.945
43876,1489300.945
43877,1489300.945
43878,1489300.945
43879,1489300.945
43880,1489300.945
43881,1489300.945
43882,1489300.945
43883,1489300.945
43884,1489300.945
43885,1489300.945
43886,1489300.945
43887,1489300.945
43888,1489300.945
43889,1489300.945
43890,1489300.945
43891,1489300.945
43892,1489300.945
43893,1489300.945
43894,1489300.945
43895,1489300.945
43896,1489300.945
43897,1489300.945
43898,1489300.945
43899,1489300.945
43900,1489300.945
43901,1489300.945
43902,1489300.945
43903,1489300.945
43904,1489300.945
43905,1489300.945
43906,1489300.945
43907,1489300.945
43908,1489300.945
43909,1489300.945
43910,1489300.945
43911,1489300.945
43912,1489300.945
43913,1489300.945
43914,1489300.945
43915,1489300.945
43916,1489300.945
43917,1489300.945
43918,1489300.945
43919,1489300.945
43920,1489300.945
43921,1489300.945
43922,1489300.945
43923,1489300.945
43924,1489300.945
43925,1489300.945
43926,1489300.945
43927,1489300.945
43928,1489300.945
43929,1489300.945
43930,1489300.945
43931,1489300.945
43932,1489300.945
43933,1489300.945
43934,1489300.945
43935,1489300.945
43936,1489300.945
43937,1489300.945
43938,1489300.945
43939,1489300.945
43940,1489300.945
43941,1489300.945
43942,1489300.945
43943,1489300.945
43944,1489300.945
43945,1489300.945
43946,1489300.945
43947,1489300.945
43948,1489300.945
43949,1489300.945
43950,1489300.945
43951,1489300.945
43952,1489300.945
43953,1489300.945
43954,1489300.945
43955,1489300.945
43956,1489300.945
43957,1489300.945
43958,1489300.945
43959,1489300.945
43960,1489300.945
43961,1489300.945
43962,1489300.945
43963,1489300.945
43964,1489300.945
43965,1489300.945
43966,1489300.945
43967,1489300.945
43968,1489300.945
43969,1489300.945
43970,1489300.945
43971,1489300.945
43972,1489300.945
43973,1489300.945
43974,1489300.945
43975,1489300.945
43976,1489300.945
43977,1489300.945
43978,1489300.945
43979,1489300.945
43980,1489300.945
43981,1489300.945
43982,1489300.945
43983,1489300.945
43984,1489300.945
43985,1489300.945
43986,1489300.945
43987,1489300.945
43988,1489300.945
43989,1489300.945
43990,1489300.945
43991,1489300.945
43992,1489300.945
43993,1489300.945
43994,1489300.945
43995,1489300.945
43996,1489300.945
43997,1489300.945
43998,1489300.945
43999,1489300.945
44000,1489300.945
44001,1489300.945
44002,1489300.945
44003,1489300.945
44004,1489300.945
44005,1489300.945
44006,1489300.945
44007,1489300.945
44008,1489300.945
44009,1489300.945
44010,1489300.945
44011,1489300.945
44012,1489300.945
44013,1489300.945
44014,1489300.945
44015,1489300.945
44016,1489300.945
44017,1489300.945
44018,1489300.945
44019,1489300.945
44020,1489300.945
44021,1489300.945
44022,1489300.945
44023,1489300.945
44024,1489300.945
44025,1489300.945
44026,1489300.945
44027,1489300.945
44028,1489300.945
44029,1489300.945
44030,1489300.945
44031,1489300.945
44032,1489300.945
44033,1489300.945
44034,1489300.945
44035,1489300.945
44036,1489300.945
44037,1489300.945
44038,1489300.945
44039,1489300.945
44040,1489300.945
44041,1489300.945
44042,1489300.945
44043,1489300.945
44044,1489300.945
44045,1489300.945
44046,1489300.945
44047,1489300.945
44048,1489300.945
44049,1489300.945
44050,1489300.945
44051,1489300.945
44052,1489300.945
44053,1489300.945
44054,1489300.945
44055,1489300.945
44056,1489300.945
44057,1489300.945
44058,1489300.945
44059,1489300.945
44060,1489300.945
44061,1489300.945
44062,1489300.945
44063,1489300.945
44064,1489300.945
44065,1489300.945
44066,1489300.945
44067,1489300.945
44068,1489300.945
44069,1489300.945
44070,1489300.945
44071,1489300.945
44072,1489300.945
44073,1489300.945
44074,1489300.945
44075,1489300.945
44076,1489300.945
44077,1489300.945
44078,1489300.945
44079,1489300.945
44080,1489300.945
44081,1489300.945
44082,1489300.945
44083,1489300.945
44084,1489300.945
44085,1489300.945
44086,1489300.945
44087,1489300.945
44088,1489300.945
44089,1489300.945
44090,1489300.945
44091,1489300.945
44092,1489300.945
44093,1489300.945
44094,1489300.945
44095,1489300.945
44096,1489300.945
44097,1489300.945
44098,1489300.945
44099,1489300.945
44100,1489300.945
44101,1489300.945
44102,1489300.945
44103,1489300.945
44104,1489300.945
44105,1489300.945
44106,1489300.945
44107,1489300.945
44108,1489300.945
44109,1489300.945
44110,1489300.945
44111,1489300.945
44112,1489300.945
44113,1489300.945
44114,1489300.945
44115,1489300.945
44116,1489300.945
44117,1489300.945
44118,1489300.945
44119,1489300.945
44120,1489300.945
44121,1489300.945
44122,1489300.945
44123,1489300.945
44124,1489300.945
44125,1489300.945
44126,1489300.945
44127,1489300.945
44128,1489300.945
44129,1489300.945
44130,1489300.945
44131,1489300.945
44132,1489300.945
44133,1489300.945
44134,1489300.945
44135,1489300.945
44136,1489300.945
44137,1489300.945
44138,1489300.945
44139,1489300.945
44140,1489300.945
44141,1489300.945
44142,1489300.945
44143,1489300.945
44144,1489300.945
44145,1489300.945
44146,1489300.945
44147,1489300.945
44148,1489300.945
44149,1489300.945
44150,1489300.945
44151,1489300.945
44152,1489300.945
44153,1489300.945
44154,1489300.945
44155,1489300.945
44156,1489300.945
44157,1489300.945
44158,1489300.945
44159,1489300.945
44160,1489300.945
44161,1489300.945
44162,1489300.945
44163,1489300.945
44164,1489300.945
44165,1489300.945
44166,1489300.945
44167,1489300.945
44168,1489300.945
44169,1489300.945
44170,1489300.945
44171,1489300.945
44172,1489300.945
44173,1489300.945
44174,1489300.945
44175,1489300.945
44176,1489300.945
44177,1489300.945
44178,1489300.945
44179,1489300.945
44180,1489300.945
44181,1489300.945
44182,1489300.945
44183,1489300.945
44184,1489300.945
44185,1489300.945
44186,1489300.945
44187,1489300.945
44188,1489300.945
44189,1489300.945
44190,1489300.945
44191,1489300.945
44192,1489300.945
44193,1489300.945
44194,1489300.945
44195,1489300.945
44196,1489300.945
44197,1489300.945
44198,1489300.945
44199,1489300.945
44200,1489300.945
44201,1489300.945
44202,1489300.945
44203,1489300.945
44204,1489300.945
44205,1489300.945
44206,1489300.945
44207,1489300.945
44208,1489300.945
44209,1489300.945
44210,1489300.945
44211,1489300.945
44212,1489300.945
44213,1489300.945
44214,1489300.945
44215,1489300.945
44216,1489300.945
44217,1489300.945
44218,1489300.945
44219,1489300.945
44220,1489300.945
44221,1489300.945
44222,1489300.945
44223,1489300.945
44224,1489300.945
44225,1489300.945
44226,1489300.945
44227,1489300.945
44228,1489300.945
44229,1489300.945
44230,1489300.945
44231,1489300.945
44232,1489300.945
44233,1489300.945
44234,1489300.945
44235,1489300.945
44236,1489300.945
44237,1489300.945
44238,1489300.945
44239,1489300.945
44240,1489300.945
44241,1489300.945
44242,1489300.945
44243,1489300.945
44244,1489300.945
44245,1489300.945
44246,1489300.945
44247,1489300.945
44248,1489300.945
44249,1489300.945
44250,1489300.945
44251,1489300.945
44252,1489300.945
44253,1489300.945
44254,1489300.945
44255,1489300.945
44256,1489300.945
44257,1489300.945
44258,1489300.945
44259,1489300.945
44260,1489300.945
44261,1489300.945
44262,1489300.945
44263,1489300.945
44264,1489300.945
44265,1489300.945
44266,1489300.945
44267,1489300.945
44268,1489300.945
44269,1489300.945
44270,1489300.945
44271,1489300.945
44272,1489300.945
44273,1489300.945
44274,1489300.945
44275,1489300.945
44276,1489300.945
44277,1489300.945
44278,1489300.945
44279,1489300.945
44280,1489300.945
44281,1489300.945
44282,1489300.945
44283,1489300.945
44284,1489300.945
44285,1489300.945
44286,1489300.945
44287,1489300.945
44288,1489300.945
44289,1489300.945
44290,1489300.945
44291,1489300.945
44292,1489300.945
44293,1489300.945
44294,1489300.945
44295,1489300.945
44296,1489300.945
44297,1489300.945
44298,1489300.945
44299,1489300.945
44300,1489300.945
44301,1489300.945
44302,1489300.945
44303,1489300.945
44304,1489300.945
44305,1489300.945
44306,1489300.945
44307,1489300.945
44308,1489300.945
44309,1489300.945
44310,1489300.945
44311,1489300.945
44312,1489300.945
44313,1489300.945
44314,1489300.945
44315,1489300.945
44316,1489300.945
44317,1489300.945
44318,1489300.945
44319,1489300.945
44320,1489300.945
44321,1489300.945
44322,1489300.945
44323,1489300.945
44324,1489300.945
44325,1489300.945
44326,1489300.945
44327,1489300.945
44328,1489300.945
44329,1489300.945
44330,1489300.945
44331,1489300.945
44332,1489300.945
44333,1489300.945
44334,1489300.945
44335,1489300.945
44336,1489300.945
44337,1489300.945
44338,1489300.945
44339,1489300.945
44340,1489300.945
44341,1489300.945
44342,1489300.945
44343,1489300.945
44344,1489300.945
44345,1489300.945
44346,1489300.945
44347,1489300.945
44348,1489300.945
44349,1489300.945
44350,1489300.945
44351,1489300.945
44352,1489300.945
44353,1489300.945
44354,1489300.945
44355,1489300.945
44356,1489300.945
44357,1489300.945
44358,1489300.945
44359,1489300.945
44360,1489300.945
44361,1489300.945
44362,1489300.945
44363,1489300.945
44364,1489300.945
44365,1489300.945
44366,1489300.945
44367,1489300.945
44368,1489300.945
44369,1489300.945
44370,1489300.945
44371,1489300.945
44372,1489300.945
44373,1489300.945
44374,1489300.945
44375,1489300.945
44376,1489300.945
44377,1489300.945
44378,1489300.945
44379,1489300.945
44380,1489300.945
44381,1489300.945
44382,1489300.945
44383,1489300.945
44384,1489300.945
44385,1489300.945
44386,1489300.945
44387,1489300.945
44388,1489300.945
44389,1489300.945
44390,1489300.945
44391,1489300.945
44392,1489300.945
44393,1489300.945
44394,1489300.945
44395,1489300.945
44396,1489300.945
44397,1489300.945
44398,1489300.945
44399,1489300.945
44400,1489300.945
44401,1489300.945
44402,1489300.945
44403,1489300.945
44404,1489300.945
44405,1489300.945
44406,1489300.945
44407,1489300.945
44408,1489300.945
44409,1489300.945
44410,1489300.945
44411,1489300.945
44412,1489300.945
44413,1489300.945
44414,1489300.945
44415,1489300.945
44416,1489300.945
44417,1489300.945
44418,1489300.945
44419,1489300.945
44420,1489300.945
44421,1489300.945
44422,1489300.945
44423,1489300.945
44424,1489300.945
44425,1489300.945
44426,1489300.945
44427,1489300.945
44428,1489300.945
44429,1489300.945
44430,1489300.945
44431,1489300.945
44432,1489300.945
44433,1489300.945
44434,1489300.945
44435,1489300.945
44436,1489300.945
44437,1489300.945
44438,1489300.945
44439,1489300.945
44440,1489300.945
44441,1489300.945
44442,1489300.945
44443,1489300.945
44444,1489300.945
44445,1489300.945
44446,1489300.945
44447,1489300.945
44448,1489300.945
44449,1489300.945
44450,1489300.945
44451,1489300.945
44452,1489300.945
44453,1489300.945
44454,1489300.945
44455,1489300.945
44456,1489300.945
44457,1489300.945
44458,1489300.945
44459,1489300.945
44460,1489300.945
44461,1489300.945
44462,1489300.945
44463,1489300.945
44464,1489300.945
44465,1489300.945
44466,1489300.945
44467,1489300.945
44468,1489300.945
44469,1489300.945
44470,1489300.945
44471,1489300.945
44472,1489300.945
44473,1489300.945
44474,1489300.945
44475,1489300.945
44476,1489300.945
44477,1489300.945
44478,1489300.945
44479,1489300.945
44480,1489300.945
44481,1489300.945
44482,1489300.945
44483,1489300.945
44484,1489300.945
44485,1489300.945
44486,1489300.945
44487,1489300.945
44488,1489300.945
44489,1489300.945
44490,1489300.945
44491,1489300.945
44492,1489300.945
44493,1489300.945
44494,1489300.945
44495,1489300.945
44496,1489300.945
44497,1489300.945
44498,1489300.945
44499,1489300.945
44500,1489300.945
44501,1489300.945
44502,1489300.945
44503,1489300.945
44504,1489300.945
44505,1489300.945
44506,1489300.945
44507,1489300.945
44508,1489300.945
44509,1489300.945
44510,1489300.945
44511,1489300.945
44512,1489300.945
44513,1489300.945
44514,1489300.945
44515,1489300.945
44516,1489300.945
44517,1489300.945
44518,1489300.945
44519,1489300.945
44520,1489300.945
44521,1489300.945
44522,1489300.945
44523,1489300.945
44524,1489300.945
44525,1489300.945
44526,1489300.945
44527,1489300.945
44528,1489300.945
44529,1489300.945
44530,1489300.945
44531,1489300.945
44532,1489300.945
44533,1489300.945
44534,1489300.945
44535,1489300.945
44536,1489300.945
44537,1489300.945
44538,1489300.945
44539,1489300.945
44540,1489300.945
44541,1489300.945
44542,1489300.945
44543,1489300.945
44544,1489300.945
44545,1489300.945
44546,1489300.945
44547,1489300.945
44548,1489300.945
44549,1489300.945
44550,1489300.945
44551,1489300.945
44552,1489300.945
44553,1489300.945
44554,1489300.945
44555,1489300.945
44556,1489300.945
44557,1489300.945
44558,1489300.945
44559,1489300.945
44560,1489300.945
44561,1489300.945
44562,1489300.945
44563,1489300.945
44564,1489300.945
44565,1489300.945
44566,1489300.945
44567,1489300.945
44568,1489300.945
44569,1489300.945
44570,1489300.945
44571,1489300.945
44572,1489300.945
44573,1489300.945
44574,1489300.945
44575,1489300.945
44576,1489300.945
44577,1489300.945
44578,1489300.945
44579,1489300.945
44580,1489300.945
44581,1489300.945
44582,1489300.945
44583,1489300.945
44584,1489300.945
44585,1489300.945
44586,1489300.945
44587,1489300.945
44588,1489300.945
44589,1489300.945
44590,1489300.945
44591,1489300.945
44592,1489300.945
44593,1489300.945
44594,1489300.945
44595,1489300.945
44596,1489300.945
44597,1489300.945
44598,1489300.945
44599,1489300.945
44600,1489300.945
44601,1489300.945
44602,1489300.945
44603,1489300.945
44604,1489300.945
44605,1489300.945
44606,1489300.945
44607,1489300.945
44608,1489300.945
44609,1489300.945
44610,1489300.945
44611,1489300.945
44612,1489300.945
44613,1489300.945
44614,1489300.945
44615,1489300.945
44616,1489300.945
44617,1489300.945
44618,1489300.945
44619,1489300.945
44620,1489300.945
44621,1489300.945
44622,1489300.945
44623,1489300.945
44624,1489300.945
44625,1489300.945
44626,1489300.945
44627,1489300.945
44628,1489300.945
44629,1489300.945
44630,1489300.945
44631,1489300.945
44632,1489300.945
44633,1489300.945
44634,1489300.945
44635,1489300.945
44636,1489300.945
44637,1489300.945
44638,1489300.945
44639,1489300.945
44640,1489300.945
44641,1489300.945
44642,1489300.945
44643,1489300.945
44644,1489300.945
44645,1489300.945
44646,1489300.945
44647,1489300.945
44648,1489300.945
44649,1489300.945
44650,1489300.945
44651,1489300.945
44652,1489300.945
44653,1489300.945
44654,1489300.945
44655,1489300.945
44656,1489300.945
44657,1489300.945
44658,1489300.945
44659,1489300.945
44660,1489300.945
44661,1489300.945
44662,1489300.945
44663,1489300.945
44664,1489300.945
44665,1489300.945
44666,1489300.945
44667,1489300.945
44668,1489300.945
44669,1489300.945
44670,1489300.945
44671,1489300.945
44672,1489300.945
44673,1489300.945
44674,1489300.945
44675,1489300.945
44676,1489300.945
44677,1489300.945
44678,1489300.945
44679,1489300.945
44680,1489300.945
44681,1489300.945
44682,1489300.945
44683,1489300.945
44684,1489300.945
44685,1489300.945
44686,1489300.945
44687,1489300.945
44688,1489300.945
44689,1489300.945
44690,1489300.945
44691,1489300.945
44692,1489300.945
44693,1489300.945
44694,1489300.945
44695,1489300.945
44696,1489300.945
44697,1489300.945
44698,1489300.945
44699,1489300.945
44700,1489300.945
44701,1489300.945
44702,1489300.945
44703,1489300.945
44704,1489300.945
44705,1489300.945
44706,1489300.945
44707,1489300.945
44708,1489300.945
44709,1489300.945
44710,1489300.945
44711,1489300.945
44712,1489300.945
44713,1489300.945
44714,1489300.945
44715,1489300.945
44716,1489300.945
44717,1489300.945
44718,1489300.945
44719,1489300.945
44720,1489300.945
44721,1489300.945
44722,1489300.945
44723,1489300.945
44724,1489300.945
44725,1489300.945
44726,1489300.945
44727,1489300.945
44728,1489300.945
44729,1489300.945
44730,1489300.945
44731,1489300.945
44732,1489300.945
44733,1489300.945
44734,1489300.945
44735,1489300.945
44736,1489300.945
44737,1489300.945
44738,1489300.945
44739,1489300.945
44740,1489300.945
44741,1489300.945
44742,1489300.945
44743,1489300.945
44744,1489300.945
44745,1489300.945
44746,1489300.945
44747,1489300.945
44748,1489300.945
44749,1489300.945
44750,1489300.945
44751,1489300.945
44752,1489300.945
44753,1489300.945
44754,1489300.945
44755,1489300.945
44756,1489300.945
44757,1489300.945
44758,1489300.945
44759,1489300.945
44760,1489300.945
44761,1489300.945
44762,1489300.945
44763,1489300.945
44764,1489300.945
44765,1489300.945
44766,1489300.945
44767,1489300.945
44768,1489300.945
44769,1489300.945
44770,1489300.945
44771,1489300.945
44772,1489300.945
44773,1489300.945
44774,1489300.945
44775,1489300.945
44776,1489300.945
44777,1489300.945
44778,1489300.945
44779,1489300.945
44780,1489300.945
44781,1489300.945
44782,1489300.945
44783,1489300.945
44784,1489300.945
44785,1489300.945
44786,1489300.945
44787,1489300.945
44788,1489300.945
44789,1489300.945
44790,1489300.945
44791,1489300.945
44792,1489300.945
44793,1489300.945
44794,1489300.945
44795,1489300.945
44796,1489300.945
44797,1489300.945
44798,1489300.945
44799,1489300.945
44800,1489300.945
44801,1489300.945
44802,1489300.945
44803,1489300.945
44804,1489300.945
44805,1489300.945
44806,1489300.945
44807,1489300.945
44808,1489300.945
44809,1489300.945
44810,1489300.945
44811,1489300.945
44812,1489300.945
44813,1489300.945
44814,1489300.945
44815,1489300.945
44816,1489300.945
44817,1489300.945
44818,1489300.945
44819,1489300.945
44820,1489300.945
44821,1489300.945
44822,1489300.945
44823,1489300.945
44824,1489300.945
44825,1489300.945
44826,1489300.945
44827,1489300.945
44828,1489300.945
44829,1489300.945
44830,1489300.945
44831,1489300.945
44832,1489300.945
44833,1489300.945
44834,1489300.945
44835,1489300.945
44836,1489300.945
44837,1489300.945
44838,1489300.945
44839,1489300.945
44840,1489300.945
44841,1489300.945
44842,1489300.945
44843,1489300.945
44844,1489300.945
44845,1489300.945
44846,1489300.945
44847,1489300.945
44848,1489300.945
44849,1489300.945
44850,1489300.945
44851,1489300.945
44852,1489300.945
44853,1489300.945
44854,1489300.945
44855,1489300.945
44856,1489300.945
44857,1489300.945
44858,1489300.945
44859,1489300.945
44860,1489300.945
44861,1489300.945
44862,1489300.945
44863,1489300.945
44864,1489300.945
44865,1489300.945
44866,1489300.945
44867,1489300.945
44868,1489300.945
44869,1489300.945
44870,1489300.945
44871,1489300.945
44872,1489300.945
44873,1489300.945
44874,1489300.945
44875,1489300.945
44876,1489300.945
44877,1489300.945
44878,1489300.945
44879,1489300.945
44880,1489300.945
44881,1489300.945
44882,1489300.945
44883,1489300.945
44884,1489300.945
44885,1489300.945
44886,1489300.945
44887,1489300.945
44888,1489300.945
44889,1489300.945
44890,1489300.945
44891,1489300.945
44892,1489300.945
44893,1489300.945
44894,1489300.945
44895,1489300.945
44896,1489300.945
44897,1489300.945
44898,1489300.945
44899,1489300.945
44900,1489300.945
44901,1489300.945
44902,1489300.945
44903,1489300.945
44904,1489300.945
44905,1489300.945
44906,1489300.945
44907,1489300.945
44908,1489300.945
44909,1489300.945
44910,1489300.945
44911,1489300.945
44912,1489300.945
44913,1489300.945
44914,1489300.945
44915,1489300.945
44916,1489300.945
44917,1489300.945
44918,1489300.945
44919,1489300.945
44920,1489300.945
44921,1489300.945
44922,1489300.945
44923,1489300.945
44924,1489300.945
44925,1489300.945
44926,1489300.945
44927,1489300.945
44928,1489300.945
44929,1489300.945
44930,1489300.945
44931,1489300.945
44932,1489300.945
44933,1489300.945
44934,1489300.945
44935,1489300.945
44936,1489300.945
44937,1489300.945
44938,1489300.945
44939,1489300.945
44940,1489300.945
44941,1489300.945
44942,1489300.945
44943,1489300.945
44944,1489300.945
44945,1489300.945
44946,1489300.945
44947,1489300.945
44948,1489300.945
44949,1489300.945
44950,1489300.945
44951,1489300.945
44952,1489300.945
44953,1489300.945
44954,1489300.945
44955,1489300.945
44956,1489300.945
44957,1489300.945
44958,1489300.945
44959,1489300.945
44960,1489300.945
44961,1489300.945
44962,1489300.945
44963,1489300.945
44964,1489300.945
44965,1489300.945
44966,1489300.945
44967,1489300.945
44968,1489300.945
44969,1489300.945
44970,1489300.945
44971,1489300.945
44972,1489300.945
44973,1489300.945
44974,1489300.945
44975,1489300.945
44976,1489300.945
44977,1489300.945
44978,1489300.945
44979,1489300.945
44980,1489300.945
44981,1489300.945
44982,1489300.945
44983,1489300.945
44984,1489300.945
44985,1489300.945
44986,1489300.945
44987,1489300.945
44988,1489300.945
44989,1489300.945
44990,1489300.945
44991,1489300.945
44992,1489300.945
44993,1489300.945
44994,1489300.945
44995,1489300.945
44996,1489300.945
44997,1489300.945
44998,1489300.945
44999,1489300.945
45000,1489300.945
45001,1489300.945
45002,1489300.945
45003,1489300.945
45004,1489300.945
45005,1489300.945
45006,1489300.945
45007,1489300.945
45008,1489300.945
45009,1489300.945
45010,1489300.945
45011,1489300.945
45012,1489300.945
45013,1489300.945
45014,1489300.945
45015,1489300.945
45016,1489300.945
45017,1489300.945
45018,1489300.945
45019,1489300.945
45020,1489300.945
45021,1489300.945
45022,1489300.945
45023,1489300.945
45024,1489300.945
45025,1489300.945
45026,1489300.945
45027,1489300.945
45028,1489300.945
45029,1489300.945
45030,1489300.945
45031,1489300.945
45032,1489300.945
45033,1489300.945
45034,1489300.945
45035,1489300.945
45036,1489300.945
45037,1489300.945
45038,1489300.945
45039,1489300.945
45040,1489300.945
45041,1489300.945
45042,1489300.945
45043,1489300.945
45044,1489300.945
45045,1489300.945
45046,1489300.945
45047,1489300.945
45048,1489300.945
45049,1489300.945
45050,1489300.945
45051,1489300.945
45052,1489300.945
45053,1489300.945
45054,1489300.945
45055,1489300.945
45056,1489300.945
45057,1489300.945
45058,1489300.945
45059,1489300.945
45060,1489300.945
45061,1489300.945
45062,1489300.945
45063,1489300.945
45064,1489300.945
45065,1489300.945
45066,1489300.945
45067,1489300.945
45068,1489300.945
45069,1489300.945
45070,1489300.945
45071,1489300.945
45072,1489300.945
45073,1489300.945
45074,1489300.945
45075,1489300.945
45076,1489300.945
45077,1489300.945
45078,1489300.945
45079,1489300.945
45080,1489300.945
45081,1489300.945
45082,1489300.945
45083,1489300.945
45084,1489300.945
45085,1489300.945
45086,1489300.945
45087,1489300.945
45088,1489300.945
45089,1489300.945
45090,1489300.945
45091,1489300.945
45092,1489300.945
45093,1489300.945
45094,1489300.945
45095,1489300.945
45096,1489300.945
45097,1489300.945
45098,1489300.945
45099,1489300.945
45100,1489300.945
45101,1489300.945
45102,1489300.945
45103,1489300.945
45104,1489300.945
45105,1489300.945
45106,1489300.945
45107,1489300.945
45108,1489300.945
45109,1489300.945
45110,1489300.945
45111,1489300.945
45112,1489300.945
45113,1489300.945
45114,1489300.945
45115,1489300.945
45116,1489300.945
45117,1489300.945
45118,1489300.945
45119,1489300.945
45120,1489300.945
45121,1489300.945
45122,1489300.945
45123,1489300.945
45124,1489300.945
45125,1489300.945
45126,1489300.945
45127,1489300.945
45128,1489300.945
45129,1489300.945
45130,1489300.945
45131,1489300.945
45132,1489300.945
45133,1489300.945
45134,1489300.945
45135,1489300.945
45136,1489300.945
45137,1489300.945
45138,1489300.945
45139,1489300.945
45140,1489300.945
45141,1489300.945
45142,1489300.945
45143,1489300.945
45144,1489300.945
45145,1489300.945
45146,1489300.945
45147,1489300.945
45148,1489300.945
45149,1489300.945
45150,1489300.945
45151,1489300.945
45152,1489300.945
45153,1489300.945
45154,1489300.945
45155,1489300.945
45156,1489300.945
45157,1489300.945
45158,1489300.945
45159,1489300.945
45160,1489300.945
45161,1489300.945
45162,1489300.945
45163,1489300.945
45164,1489300.945
45165,1489300.945
45166,1489300.945
45167,1489300.945
45168,1489300.945
45169,1489300.945
45170,1489300.945
45171,1489300.945
45172,1489300.945
45173,1489300.945
45174,1489300.945
45175,1489300.945
45176,1489300.945
45177,1489300.945
45178,1489300.945
45179,1489300.945
45180,1489300.945
45181,1489300.945
45182,1489300.945
45183,1489300.945
45184,1489300.945
45185,1489300.945
45186,1489300.945
45187,1489300.945
45188,1489300.945
45189,1489300.945
45190,1489300.945
45191,1489300.945
45192,1489300.945
45193,1489300.945
45194,1489300.945
45195,1489300.945
45196,1489300.945
45197,1489300.945
45198,1489300.945
45199,1489300.945
45200,1489300.945
45201,1489300.945
45202,1489300.945
45203,1489300.945
45204,1489300.945
45205,1489300.945
45206,1489300.945
45207,1489300.945
45208,1489300.945
45209,1489300.945
45210,1489300.945
45211,1489300.945
45212,1489300.945
45213,1489300.945
45214,1489300.945
45215,1489300.945
45216,1489300.945
45217,1489300.945
45218,1489300.945
45219,1489300.945
45220,1489300.945
45221,1489300.945
45222,1489300.945
45223,1489300.945
45224,1489300.945
45225,1489300.945
45226,1489300.945
45227,1489300.945
45228,1489300.945
45229,1489300.945
45230,1489300.945
45231,1489300.945
45232,1489300.945
45233,1489300.945
45234,1489300.945
45235,1489300.945
45236,1489300.945
45237,1489300.945
45238,1489300.945
45239,1489300.945
45240,1489300.945
45241,1489300.945
45242,1489300.945
45243,1489300.945
45244,1489300.945
45245,1489300.945
45246,1489300.945
45247,1489300.945
45248,1489300.945
45249,1489300.945
45250,1489300.945
45251,1489300.945
45252,1489300.945
45253,1489300.945
45254,1489300.945
45255,1489300.945
45256,1489300.945
45257,1489300.945
45258,1489300.945
45259,1489300.945
45260,1489300.945
45261,1489300.945
45262,1489300.945
45263,1489300.945
45264,1489300.945
45265,1489300.945
45266,1489300.945
45267,1489300.945
45268,1489300.945
45269,1489300.945
45270,1489300.945
45271,1489300.945
45272,1489300.945
45273,1489300.945
45274,1489300.945
45275,1489300.945
45276,1489300.945
45277,1489300.945
45278,1489300.945
45279,1489300.945
45280,1489300.945
45281,1489300.945
45282,1489300.945
45283,1489300.945
45284,1489300.945
45285,1489300.945
45286,1489300.945
45287,1489300.945
45288,1489300.945
45289,1489300.945
45290,1489300.945
45291,1489300.945
45292,1489300.945
45293,1489300.945
45294,1489300.945
45295,1489300.945
45296,1489300.945
45297,1489300.945
45298,1489300.945
45299,1489300.945
45300,1489300.945
45301,1489300.945
45302,1489300.945
45303,1489300.945
45304,1489300.945
45305,1489300.945
45306,1489300.945
45307,1489300.945
45308,1489300.945
45309,1489300.945
45310,1489300.945
45311,1489300.945
45312,1489300.945
45313,1489300.945
45314,1489300.945
45315,1489300.945
45316,1489300.945
45317,1489300.945
45318,1489300.945
45319,1489300.945
45320,1489300.945
